Submerged Aquatic Vegetation Monitoring Effort,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
OPC,2009-10-20 00:00:00,2009,Oct,OPCC2,20,1,0.76,1.7,2365,3207,,11.2,12.73,117.1,NV,0.84,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-10-20 00:00:00,2009,Oct,OPCC2,20,2,0.7,,,,,,,,,0.88,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-10-20 00:00:00,2009,Oct,OPCC2,30,1,0.7,1.7,2365,3207,,11.2,12.73,117.1,NV,0.77,0.08,0,0,0.0892,0,,0,0.8602150537634409,0,0,0.9591397849462365
OPC,2009-10-20 00:00:00,2009,Oct,OPCC2,30,2,0.7,,,,,,,,,0.77,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-10-20 00:00:00,2009,Oct,OPCC2,40,1,0.58,1.7,2365,3207,,11.2,12.73,117.1,NV,0.77,0,0,0,0,0,,0,0,0,0,0
OPC,2009-10-20 00:00:00,2009,Oct,OPCC2,40,2,0.65,,,,,,,,,0.76,0,0,0,0,0,,0,0,0,0,0
OPC,2009-10-20 00:00:00,2009,Oct,OPCC2,50,1,0.64,1.7,2365,3207,,11.2,12.73,117.1,NV,0.72,0,0,0,0,0,,0,0,0,0,0
OPC,2009-10-20 00:00:00,2009,Oct,OPCC2,50,2,0.68,,,,,,,,,0.68,0,0,0,0,0,,0,0,0,0,0
OPC,2009-10-20 00:00:00,2009,Oct,OPCC2,60,1,0.61,1.7,2365,3207,,11.2,12.73,117.1,NV,0.8,0.08,0,0,0.0892,0,,0,0.8602150537634409,0,0,0.9591397849462365
OPC,2009-10-20 00:00:00,2009,Oct,OPCC2,60,2,0.66,,,,,,,,,0.83,0.08,0,0,0.1784,0,,0,0.8602150537634409,0,0,1.918279569892473
OPC,2009-10-08 00:00:00,2009,Oct,OPC1,10,1,0.32,0.72,1166,1429,6.41,15.4,9.4,94.4,0,0.32,0,0,0,0,0,,0,0,0,0,0
OPC,2009-10-08 00:00:00,2009,Oct,OPC1,10,2,0.2,,,,,,,,0,0.2,0,0,0,0,0,,0,0,0,0,0
OPC,2009-10-08 00:00:00,2009,Oct,OPC1,20,1,0.45,0.72,1166,1429,6.41,15.4,9.4,,1,0.45,0,0,0,0,0,,0,0,0,0,0
OPC,2009-10-08 00:00:00,2009,Oct,OPC1,20,2,0.39,,,,,,,,0,0.39,0,0,0,0,0,,0,0,0,0,0
OPC,2009-10-08 00:00:00,2009,Oct,OPC1,30,1,0.59,0.72,1166,1429,6.41,15.4,9.4,,0,0.59,0,0,0,0,0,,0,0,0,0,0
OPC,2009-10-08 00:00:00,2009,Oct,OPC1,30,2,0.6,,,,,,,,0,0.6,0,0,0,0,0,,0,0,0,0,0
OPC,2009-10-08 00:00:00,2009,Oct,OPC1,40,1,0.5,0.72,1166,1429,6.41,15.4,9.4,,15,0.5,0.2,0,0,0,0,,0,2.1505376344086025,0,0,0
OPC,2009-10-08 00:00:00,2009,Oct,OPC1,40,2,0.5,,,,,,,,15,0.5,0,0,0,0,0,,0,0,0,0,0
OPC,2009-10-08 00:00:00,2009,Oct,OPC1,50,1,0.5,0.72,1166,1429,6.41,15.4,9.4,,20,0.5,0.16,0,0,0,0,,0,1.7204301075268817,0,0,0
OPC,2009-10-08 00:00:00,2009,Oct,OPC1,50,2,0.5,,,,,,,,25,0.5,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-10-08 00:00:00,2009,Oct,OPC1,60,1,0.34,0.72,1166,1429,6.41,15.4,9.4,,NV,0.59,0,0,0,0,0,,0,0,0,0,0
OPC,2009-10-08 00:00:00,2009,Oct,OPC1,60,2,0.38,,,,,,,,,0.58,0,0,0,0,0,,0,0,0,0,0
OPC,2009-10-20 00:00:00,2009,Oct,OPC2,10,1,0.45,0.29,524,731,,10.6,11.32,102.1,NV,0.88,2.56,0,0,0,0,,0,27.526881720430108,0,0,0
OPC,2009-10-20 00:00:00,2009,Oct,OPC2,10,2,0.44,,,,,,,,,0.89,0.32,0,0,0,0,,0,3.4408602150537635,0,0,0
OPC,2009-10-20 00:00:00,2009,Oct,OPC2,20,1,0.45,0.29,524,731,,10.6,11.32,102.1,NV,0.92,4.4,0,0,0,0,,0,47.31182795698925,0,0,0
OPC,2009-10-20 00:00:00,2009,Oct,OPC2,20,2,0.43,,,,,,,,,0.93,1.44,0,0,0,0,,0,15.483870967741934,0,0,0
OPC,2009-10-20 00:00:00,2009,Oct,OPC2,30,1,0.43,0.29,524,731,,10.6,11.32,102.1,NV,0.92,2.12,0,0,0.31220000000000003,0,,0,22.795698924731184,0,0,3.3569892473118284
OPC,2009-10-20 00:00:00,2009,Oct,OPC2,30,2,0.47,,,,,,,,,0.9,1.8,0,0,0,0,,0,19.35483870967742,0,0,0
OPC,2009-10-20 00:00:00,2009,Oct,OPC2,40,1,0.44,0.29,524,731,,10.6,11.32,102.1,NV,1,2.52,0,0,0.1784,0,,0,27.096774193548388,0,0,1.918279569892473
OPC,2009-10-20 00:00:00,2009,Oct,OPC2,40,2,0.44,,,,,,,,,0.98,1.04,0,0,0,0,,0,11.182795698924732,0,0,0
OPC,2009-10-20 00:00:00,2009,Oct,OPC2,50,1,0.52,0.29,524,731,,10.6,11.32,102.1,NV,0.9,2.72,0,0,0,0,,0,29.24731182795699,0,0,0
OPC,2009-10-20 00:00:00,2009,Oct,OPC2,50,2,0.48,,,,,,,,,0.92,1.76,0,0,0,0,,0,18.9247311827957,0,0,0
OPC,2009-10-20 00:00:00,2009,Oct,OPC2,60,1,0.45,0.29,524,731,,10.6,11.32,102.1,NV,0.9,0.8,0,0,0,0,,0,8.60215053763441,0,0,0
OPC,2009-10-20 00:00:00,2009,Oct,OPC2,60,2,0.42,,,,,,,,,0.91,2.96,0,0,0.1784,0,,0,31.827956989247312,0,0,1.918279569892473
OPC,2009-10-20 00:00:00,2009,Oct,OPC3,10,1,0.44,0.85,1465,2044,,10.3,12.29,109.7,NV,0.89,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-10-20 00:00:00,2009,Oct,OPC3,10,2,0.43,,,,,,,,,0.87,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-10-20 00:00:00,2009,Oct,OPC3,20,1,0.41,0.85,1465,2044,,10.3,12.29,109.7,NV,1,0.28,0,0,0,0,,0,3.0107526881720434,0,0,0
OPC,2009-10-20 00:00:00,2009,Oct,OPC3,20,2,0.44,,,,,,,,,1,0.28,0,0,0,0,,0,3.0107526881720434,0,0,0
OPC,2009-10-20 00:00:00,2009,Oct,OPC3,30,1,0.47,0.85,1465,2044,,10.3,12.29,109.7,NV,1,0.28,0,0.0604,0,0,,0,3.0107526881720434,0,0.6494623655913979,0
OPC,2009-10-20 00:00:00,2009,Oct,OPC3,30,2,0.46,,,,,,,,,1,0.24,0,0,0,0,,0,2.5806451612903225,0,0,0
OPC,2009-10-20 00:00:00,2009,Oct,OPC3,40,1,0.43,0.85,1465,2044,,10.3,12.29,109.7,NV,1.44,0,0,0,0,0,,0,0,0,0,0
OPC,2009-10-20 00:00:00,2009,Oct,OPC3,40,2,0.44,,,,,,,,,1.55,0,0,0,0,0,,0,0,0,0,0
OPC,2009-10-20 00:00:00,2009,Oct,OPC3,50,1,0.43,0.85,1465,2044,,10.3,12.29,109.7,NV,1.37,0,0,0,0,0,,0,0,0,0,0
OPC,2009-10-20 00:00:00,2009,Oct,OPC3,50,2,0.41,,,,,,,,,1.41,0,0,0,0,0,,0,0,0,0,0
OPC,2009-10-20 00:00:00,2009,Oct,OPC3,60,1,0.42,0.85,1465,2044,,10.3,12.29,109.7,NV,1.38,0,0,0,0,0,,0,0,0,0,0
OPC,2009-10-20 00:00:00,2009,Oct,OPC3,60,2,0.42,,,,,,,,,1.35,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPCC1,10,1,0.3,0.38,817,783,8.86,27.2,7.6,96,NV,0.75,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPCC1,10,2,0.31,,,,,,,,NV,0.78,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPCC1,10,3,0.31,,,,,,,,NV,0.77,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPCC1,20,1,0.35,0.38,817,783,8.86,27.2,7.6,96,NV,1,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPCC1,20,2,0.34,,,,,,,,NV,1,0.16,0,0,0,0,,0,1.7204301075268817,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPCC1,20,3,0.27,,,,,,,,NV,1.03,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPCC1,30,1,0.33,0.38,817,783,8.86,27.2,7.6,96,NV,1.28,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPCC1,30,2,0.3,,,,,,,,NV,1.34,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPCC1,30,3,0.3,,,,,,,,NV,1.3,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPCC1,40,1,0.45,0.38,817,783,8.86,27.2,7.6,96,NV,1.21,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPCC1,40,2,0.45,,,,,,,,NV,1.22,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPCC1,40,3,0.41,,,,,,,,NV,1.22,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPCC1,50,1,0.38,0.38,817,783,8.86,27.2,7.6,96,NV,1.08,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPCC1,50,2,0.36,,,,,,,,NV,1.09,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPCC1,50,3,0.36,,,,,,,,NV,1.09,0,0,0,0.0892,0,,0,0,0,0,0.9591397849462365
OPC,2010-06-14 00:00:00,2010,Jun,OPCC1,60,1,0.32,0.38,817,783,8.86,27.2,7.6,96,NV,1,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPCC1,60,2,0.31,,,,,,,,NV,1,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPCC1,60,3,0.29,,,,,,,,NV,0.93,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPCC2,10,1,0.27,0.31,665,636,8.17,27.3,6.6,83,NV,0.82,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPCC2,10,2,0.29,,,,,,,,NV,0.76,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPCC2,10,3,0.26,,,,,,,,NV,0.75,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPCC2,20,1,0.28,0.31,665,636,8.17,27.3,6.6,83,NV,0.81,0.08,0,0,0.0892,0,,0,0.8602150537634409,0,0,0.9591397849462365
OPC,2010-06-14 00:00:00,2010,Jun,OPCC2,20,2,0.25,,,,,,,,NV,0.8,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPCC2,20,3,0.33,,,,,,,,NV,0.79,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPCC2,30,1,0.33,0.31,665,636,8.17,27.3,6.6,83,NV,0.86,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPCC2,30,2,0.32,,,,,,,,NV,0.87,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPCC2,30,3,0.29,,,,,,,,NV,0.84,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPCC2,40,1,0.28,0.31,665,636,8.17,27.3,6.6,83,NV,0.9,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPCC2,40,2,0.25,,,,,,,,NV,0.92,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPCC2,40,3,0.31,,,,,,,,NV,0.93,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPCC2,50,1,0.31,0.31,665,636,8.17,27.3,6.6,83,NV,0.94,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPCC2,50,2,0.33,,,,,,,,NV,0.89,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPCC2,50,3,0.32,,,,,,,,NV,0.92,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPCC2,60,1,0.33,0.31,665,636,8.17,27.3,6.6,83,NV,0.9,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPCC2,60,2,0.34,,,,,,,,NV,0.9,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPCC2,60,3,0.36,,,,,,,,NV,0.91,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC1,10,1,0.49,0.15,354.1,325.4,8.98,29.5,10.5,138,NV,0.78,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC1,10,2,0.4,,,,,,,,NV,0.75,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC1,10,3,0.41,,,,,,,,NV,0.73,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC1,20,1,0.35,0.15,354.1,325.4,8.98,29.5,10.5,138,NV,0.89,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC1,20,2,0.34,,,,,,,,NV,0.96,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC1,20,3,0.43,,,,,,,,NV,0.99,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC1,30,1,0.39,0.15,354.1,325.4,8.98,29.5,10.5,138,NV,0.96,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC1,30,2,0.4,,,,,,,,NV,0.95,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC1,30,3,0.35,,,,,,,,NV,0.99,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC1,40,1,0.35,0.15,354.1,325.4,8.98,29.5,10.5,138,NV,0.71,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC1,40,2,0.42,,,,,,,,NV,0.98,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC1,40,3,0.44,,,,,,,,NV,0.84,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC1,50,1,0.45,0.15,354.1,325.4,8.98,29.5,10.5,138,NV,0.95,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC1,50,2,0.44,,,,,,,,NV,0.91,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC1,50,3,0.42,,,,,,,,NV,0.9,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC1,60,1,0.38,0.15,354.1,325.4,8.98,29.5,10.5,138,NV,1,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC1,60,2,0.37,,,,,,,,NV,1,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC1,60,3,0.4,,,,,,,,NV,0.98,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC2,10,1,0.37,0.19,418.8,392.3,9.17,28.5,10.2,131,NV,0.6,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC2,10,2,0.33,,,,,,,,NV,0.54,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC2,10,3,0.35,,,,,,,,NV,0.36,0.24,0,0,0.0892,0,,0,2.5806451612903225,0,0,0.9591397849462365
OPC,2010-06-14 00:00:00,2010,Jun,OPC2,20,1,0.45,0.19,418.8,392.3,9.17,28.5,10.2,131,NV,0.7,0.44,0,0,0,0,,0,4.731182795698925,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC2,20,2,0.4,,,,,,,,NV,0.74,0.64,0,0,0,0,,0,6.881720430107527,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC2,20,3,0.43,,,,,,,,NV,0.73,0.4,0,0,0,0,,0,4.301075268817205,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC2,30,1,0.4,0.19,418.8,392.3,9.17,28.5,10.2,131,NV,0.75,0.2,0,0,0,0,,0,2.1505376344086025,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC2,30,2,0.39,,,,,,,,NV,0.76,0.92,0,0,0.1784,0,,0,9.89247311827957,0,0,1.918279569892473
OPC,2010-06-14 00:00:00,2010,Jun,OPC2,30,3,0.41,,,,,,,,NV,0.7,0.56,0,0,0,0,,0,6.021505376344087,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC2,40,1,0.38,0.19,418.8,392.3,9.17,28.5,10.2,131,NV,0.7,0.24,0,0,0,0,,0,2.5806451612903225,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC2,40,2,0.36,,,,,,,,NV,0.71,2,0,0,0,0,,0,21.50537634408602,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC2,40,3,0.35,,,,,,,,NV,0.7,0.96,0,0,0,0,,0,10.32258064516129,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC2,50,1,0.42,0.19,418.8,392.3,9.17,28.5,10.2,131,NV,0.78,0.36,0,0,0,0,,0,3.8709677419354835,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC2,50,2,0.44,,,,,,,,NV,0.76,1.8,0,0,0,0,,0,19.35483870967742,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC2,50,3,0.35,,,,,,,,NV,0.82,0.28,0,0,0,0,,0,3.0107526881720434,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC2,60,1,0.4,0.19,418.8,392.3,9.17,28.5,10.2,131,NV,0.74,2.4,0,0,0,0,,0,25.806451612903224,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC2,60,2,0.4,,,,,,,,NV,0.74,0.4,0,0,0,0,,0,4.301075268817205,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC2,60,3,0.37,,,,,,,,NV,0.73,1.6,0,0,0,0,,0,17.20430107526882,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC3,10,1,0.3,0.17,372.2,339.5,8.9,28.3,8.5,108,NV,0.79,2,0,0,0.0892,0,,0,21.50537634408602,0,0,0.9591397849462365
OPC,2010-06-14 00:00:00,2010,Jun,OPC3,10,2,0.29,,,,,,,,NV,0.78,2.4,0,0,0.0892,0,,0,25.806451612903224,0,0,0.9591397849462365
OPC,2010-06-14 00:00:00,2010,Jun,OPC3,10,3,0.38,,,,,,,,NV,0.77,2.4,0,0,2.676,0,,0,25.806451612903224,0,0,28.7741935483871
OPC,2010-06-14 00:00:00,2010,Jun,OPC3,20,1,0.33,0.17,372.2,339.5,8.9,28.3,8.5,108,NV,0.77,0.52,0,0.0604,0.4014,0,,0,5.591397849462366,0,0.6494623655913979,4.316129032258064
OPC,2010-06-14 00:00:00,2010,Jun,OPC3,20,2,0.34,,,,,,,,NV,0.78,0.48,0,0,0.0892,0,,0,5.161290322580645,0,0,0.9591397849462365
OPC,2010-06-14 00:00:00,2010,Jun,OPC3,20,3,0.36,,,,,,,,NV,0.8,1.2,0,0,0,0,,0,12.903225806451612,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC3,30,1,0.33,0.17,372.2,339.5,8.9,28.3,8.5,108,NV,0.8,0.76,0,0,0.0892,0,,0,8.172043010752688,0,0,0.9591397849462365
OPC,2010-06-14 00:00:00,2010,Jun,OPC3,30,2,0.36,,,,,,,,NV,0.77,0.56,0,0,0,0,,0,6.021505376344087,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC3,30,3,0.35,,,,,,,,NV,0.8,2.16,0,0,0.1338,0,,0,23.225806451612904,0,0,1.4387096774193548
OPC,2010-06-14 00:00:00,2010,Jun,OPC3,40,1,0.35,0.17,372.2,339.5,8.9,28.3,8.5,108,NV,0.83,0.16,0,0,0.2676,0,,0,1.7204301075268817,0,0,2.8774193548387097
OPC,2010-06-14 00:00:00,2010,Jun,OPC3,40,2,0.37,,,,,,,,NV,0.85,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC3,40,3,0.4,,,,,,,,NV,0.83,0.12,0,0,0,0,,0,1.2903225806451613,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC3,50,1,0.32,0.17,372.2,339.5,8.9,28.3,8.5,108,NV,0.84,2.4,0,0,0.0892,0,,0,25.806451612903224,0,0,0.9591397849462365
OPC,2010-06-14 00:00:00,2010,Jun,OPC3,50,2,0.33,,,,,,,,NV,0.85,0.64,0,0,0.1338,0,,0,6.881720430107527,0,0,1.4387096774193548
OPC,2010-06-14 00:00:00,2010,Jun,OPC3,50,3,0.32,,,,,,,,NV,0.83,0.48,0,0,0,0,,0,5.161290322580645,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC3,60,1,0.34,0.17,372.2,339.5,8.9,28.3,8.5,108,NV,1,0,0,0,0,0,,0,0,0,0,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC3,60,2,0.35,,,,,,,,NV,0.96,0.08,0,0.0604,0,0,,0,0.8602150537634409,0,0.6494623655913979,0
OPC,2010-06-14 00:00:00,2010,Jun,OPC3,60,3,0.29,,,,,,,,NV,1.02,0.16,0,0.3624,0,0,,0,1.7204301075268817,0,3.8967741935483873,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC1,10,1,0.24,0.33,694,688,7.35,25.6,5.1,62,NV,0.8,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC1,10,2,0.24,,,,,,,,NV,0.77,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC1,10,3,0.25,,,,,,,,NV,0.77,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC1,20,1,0.25,0.33,694,688,7.35,25.6,5.1,62,NV,0.91,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC1,20,2,0.24,,,,,,,,NV,0.87,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC1,20,3,0.28,,,,,,,,NV,0.85,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC1,30,1,0.21,0.33,694,688,7.35,25.6,5.1,62,NV,0.9,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC1,30,2,0.25,,,,,,,,NV,0.87,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC1,30,3,0.24,,,,,,,,NV,0.91,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC1,40,1,0.28,0.33,694,688,7.35,25.6,5.1,62,NV,0.98,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC1,40,2,0.26,,,,,,,,NV,0.97,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC1,40,3,0.24,0.33,694,688,7.35,25.6,5.1,62,NV,0.95,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC1,50,1,0.32,,,,,,,,NV,0.92,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC1,50,2,0.26,0.33,694,688,7.35,25.6,5.1,62,NV,0.92,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC1,50,3,0.33,,,,,,,,NV,0.9,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC1,60,1,0.29,0.33,694,688,7.35,25.6,5.1,62,NV,0.88,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC1,60,2,0.3,,,,,,,,NV,0.9,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC1,60,3,0.28,,,,,,,,NV,0.87,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC2,10,1,0.28,0.58,1223,1182,7.65,26.9,4.9,61,NV,0.85,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC2,10,2,0.34,,,,,,,,NV,0.84,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC2,10,3,0.3,,,,,,,,NV,0.78,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC2,20,1,0.29,0.58,1223,1182,7.65,26.9,4.9,61,NV,0.87,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC2,20,2,0.26,,,,,,,,NV,0.85,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC2,20,3,0.3,,,,,,,,NV,0.84,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC2,30,1,0.27,0.58,1223,1182,7.65,26.9,4.9,61,NV,0.99,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC2,30,2,0.31,,,,,,,,NV,0.98,0,0,0,0,0,,0,0,0,0,0
OPC,2010-08-13 00:00:00,2010,Aug,OPCC2,30,3,0.32,,,,,,,,NV,0.97,0,0,0,0,0,,0,0,0,0,0
