Component,Date,Year,Month ,Start,Tide,Transect,Distance (m),Sample,Secchi (m),HV,MS,VA,CD,HD,EC,ZP,PPC,PPF,NM
OPC,2010-08-13,2010,AUG,,,OPCC2,60,2,0.25,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-08-13,2010,AUG,,,OPCC2,60,3,0.34,,,,,,,,,,
OPC,2010-10-05,2010,OCT ,10:58:00,Outgoing ,OPC1,10,1,0.56,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC1,10,2,0.49,0,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC1,10,3,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC1,20,1,0.54,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC1,20,2,0.5,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC1,20,3,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC1,30,1,0.45,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC1,30,2,0.54,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC1,30,3,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC1,40,1,0.54,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC1,40,2,0.48,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC1,40,3,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC1,50,1,0.51,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC1,50,2,0.56,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC1,50,3,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC1,60,1,0.53,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC1,60,2,0.54,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC1,60,3,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,07:44:00,Outgoing,OPC2,10,1,0.49,13,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC2,10,2,0.44,5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC2,10,3,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC2,20,1,0.53,15,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC2,20,2,0.51,23,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC2,20,3,,28,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC2,30,1,0.5,18,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC2,30,2,42,23,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC2,30,3,,43,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC2,40,1,0.46,16,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC2,40,2,0.48,36,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC2,40,3,,44,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC2,50,1,0.42,39,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC2,50,2,0.44,52,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC2,50,3,,40,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC2,60,1,0.55,28,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC2,60,2,0.52,18,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC2,60,3,,26,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,10:11:00,Outgoing,OPC3,10,1,0.37,0,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC3,10,2,0.32,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC3,10,3,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC3,20,1,0.39,0,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC3,20,2,0.38,0,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC3,20,3,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC3,30,1,0.36,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC3,30,2,0.35,0,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC3,30,3,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC3,40,1,0.34,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC3,40,2,0.28,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC3,40,3,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC3,50,1,0.45,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC3,50,2,0.41,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC3,50,3,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC3,60,1,0.34,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC3,60,2,0.3,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPC3,60,3,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,13:12:00,Incoming ,OPCC1,10,1,0.42,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPCC1,10,2,0.43,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPCC1,10,3,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPCC1,20,1,0.54,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPCC1,20,2,0.51,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPCC1,20,3,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPCC1,30,1,0.63,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPCC1,30,2,0.6,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPCC1,30,3,,0,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPCC1,40,1,0.7,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPCC1,40,2,0.72,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPCC1,40,3,,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPCC1,50,1,0.6,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPCC1,50,2,0.68,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPCC1,50,3,,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPCC1,60,1,0.71,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPCC1,60,2,0.7,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPCC1,60,3,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,12:10:00,Outgoing ,OPCC2,10,1,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPCC2,10,2,0.24,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPCC2,10,3,0.24,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPCC2,20,1,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPCC2,20,2,0.34,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPCC2,20,3,0.37,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPCC2,30,1,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPCC2,30,2,0.35,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPCC2,30,3,0.32,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPCC2,40,1,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPCC2,40,2,0.44,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPCC2,40,3,0.37,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPCC2,50,1,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPCC2,50,2,0.36,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPCC2,50,3,0.37,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPCC2,60,1,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPCC2,60,2,0.34,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2010-10-05,2010,OCT ,,,OPCC2,60,3,0.35,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,13:42:00,Outgoing- High @ 12:00,OPC1,10,1,0.63,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC1,10,2,0.7,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC1,10,3,0.65,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC1,20,1,0.63,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC1,20,2,0.56,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC1,20,3,0.63,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC1,30,1,0.67,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC1,30,2,0.58,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC1,30,3,0.61,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC1,40,1,0.69,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC1,40,2,0.69,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC1,40,3,0.67,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC1,50,1,0.69,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC1,50,2,0.65,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC1,50,3,0.65,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC1,60,1,0.65,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC1,60,2,0.64,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC1,60,3,0.65,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,11:27:00,High @ 12:00,OPC2,10,1,0.56,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC2,10,2,0.55,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC2,10,3,0.57,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC2,20,1,0.54,54,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC2,20,2,0.6,64,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC2,20,3,0.6,72,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC2,30,1,0.62,55,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC2,30,2,0.6,55,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC2,30,3,0.6,52,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC2,40,1,0.65,74,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC2,40,2,0.61,37,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC2,40,3,0.65,42,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC2,50,1,0.57,50,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC2,50,2,0.57,60,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC2,50,3,0.56,67,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC2,60,1,0.62,37,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC2,60,2,0.53,27,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC2,60,3,0.58,39,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,1900-01-10 02:24:00,Incoming- High at 13:00,OPC3,10,1,0.29,20,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC3,10,2,0.29,25,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC3,10,3,0.28,8.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC3,20,1,0.37,9.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC3,20,2,0.36,15,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC3,20,3,0.36,12,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC3,30,1,0.35,15,2.0,0.0,10.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC3,30,2,0.36,6,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC3,30,3,0.37,24,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC3,40,1,0.36,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC3,40,2,0.39,10.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC3,40,3,0.36,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC3,50,1,0.33,8,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC3,50,2,0.32,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC3,50,3,0.33,4,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC3,60,1,0.29,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC3,60,2,0.32,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-06,2011,JUN,,,OPC3,60,3,0.3,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,01:20:00,High @ 13:00,OPCC1,10,1,0.42,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,,,OPCC1,10,2,0.41,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,,,OPCC1,10,3,0.44,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,,,OPCC1,20,1,0.42,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,,,OPCC1,20,2,0.44,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,,,OPCC1,20,3,0.45,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,,,OPCC1,30,1,0.43,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,,,OPCC1,30,2,0.41,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,,,OPCC1,30,3,0.43,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,,,OPCC1,40,1,0.39,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,,,OPCC1,40,2,0.43,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,,,OPCC1,40,3,0.42,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,,,OPCC1,50,1,0.43,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,,,OPCC1,50,2,0.44,0,0.0,0.0,0.0,,0.0,2.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,,,OPCC1,50,3,0.43,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,,,OPCC1,60,1,0.45,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,,,OPCC1,60,2,0.43,5,0.0,0.0,0.0,,0.0,2.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,,,OPCC1,60,3,0.41,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,12:20:00,High @ 13:00 - Incoming ,OPCC2,10,1,0.39,5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,,,OPCC2,10,2,0.38,5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,,,OPCC2,10,3,0.37,10,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,,,OPCC2,20,1,0.37,9,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,,,OPCC2,20,2,0.39,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,,,OPCC2,20,3,0.38,18,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,,,OPCC2,30,1,0.4,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,,,OPCC2,30,2,0.4,11,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,,,OPCC2,30,3,0.37,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,,,OPCC2,40,1,0.39,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,,,OPCC2,40,2,0.36,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,,,OPCC2,40,3,0.39,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,,,OPCC2,50,1,0.39,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,,,OPCC2,50,2,0.39,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,,,OPCC2,50,3,0.44,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,,,OPCC2,60,1,0.39,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,,,OPCC2,60,2,0.39,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-06-07,2011,JUN,,,OPCC2,60,3,0.37,2,0.0,0.0,0.0,,0.0,2.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,10:15:00,Outgoing: Low at 1:00 PM,OPC1,10,1,0.75,5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPC1,10,2,0.77,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPC1,10,3,0.71,9,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPC1,20,1,0.89,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPC1,20,2,0.91,9.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPC1,20,3,0.91,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPC1,30,1,0.87,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPC1,30,2,0.85,15,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPC1,30,3,0.86,5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPC1,40,1,0.82,30,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPC1,40,2,0.82,10,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPC1,40,3,0.77,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPC1,50,1,0.8,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPC1,50,2,0.82,20,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0
OPC,2011-08-09,2011,AUG,,,OPC1,50,3,0.82,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPC1,60,1,0.85,3.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPC1,60,2,0.87,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPC1,60,3,0.81,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,07:55:00,Outgoing: Low at 1:00 PM,OPC2,10,1,0.73,260,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPC2,10,2,0.73,160,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPC2,10,3,0.73,,,,,,,,,,
OPC,2011-08-09,2011,AUG,,,OPC2,20,1,,190,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPC2,20,2,,200,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPC2,20,3,,,,,,,,,,,
OPC,2011-08-09,2011,AUG,,,OPC2,30,1,,240,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPC2,30,2,,120,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPC2,30,3,,,,,,,,,,,
OPC,2011-08-09,2011,AUG,,,OPC2,40,1,,140,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPC2,40,2,,130,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2011-08-09,2011,AUG,,,OPC2,40,3,,,,,,,,,,,
